MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.34016552567481995,-6.1968889236450195,-6.196548938751221,-0.1528732180595398
0.3332531452178955,-6.159501552581787,-6.159168243408203,-0.1421818733215332
0.3175576627254486,-6.2032976150512695,-6.202980041503906,-0.1397065818309784
0.3173350989818573,-6.251337051391602,-6.2510199546813965,-0.1455177217721939
0.33998650312423706,-6.218785285949707,-6.218445301055908,-0.13411924242973328
0.32324278354644775,-6.292413711547852,-6.29209041595459,-0.14540761709213257
0.31563249230384827,-6.279792785644531,-6.279477119445801,-0.132951021194458
0.311445415019989,-6.3509416580200195,-6.350630283355713,-0.142511785030365
0.32420286536216736,-6.362192153930664,-6.361867904663086,-0.1392015814781189
0.3216821253299713,-6.290180683135986,-6.289858818054199,-0.14989054203033447
0.32388582825660706,-6.279823303222656,-6.279499530792236,-0.1452377736568451
0.32158806920051575,-6.274152755737305,-6.273831367492676,-0.1571664810180664
0.317704975605011,-6.263530731201172,-6.263213157653809,-0.14726942777633667
0.31786832213401794,-6.285955429077148,-6.285637378692627,-0.1423209011554718
0.3363172709941864,-6.207938194274902,-6.207602024078369,-0.15419940650463104
0.31867995858192444,-6.119376182556152,-6.119057655334473,-0.1484706699848175
0.32547661662101746,-6.207010269165039,-6.206684589385986,-0.15671345591545105
0.34990590810775757,-6.157331943511963,-6.156981945037842,-0.14000043272972107
0.3266699016094208,-6.234601974487305,-6.2342753410339355,-0.1426147222518921
0.3112645745277405,-6.351295471191406,-6.3509840965271,-0.15539544820785522
0.30989351868629456,-6.220395565032959,-6.220085620880127,-0.15449394285678864
0.30888620018959045,-6.233241558074951,-6.2329325675964355,-0.1677570641040802
0.32387885451316833,-6.228376388549805,-6.228052616119385,-0.14760206639766693
0.30308258533477783,-6.282113552093506,-6.281810283660889,-0.1674235463142395
0.3179720938205719,-6.222039222717285,-6.221721172332764,-0.1374271810054779
0.31851476430892944,-6.239382266998291,-6.239063739776611,-0.1405416876077652
0.32089850306510925,-6.119686603546143,-6.119365692138672,-0.1455053836107254
0.32192888855934143,-6.279581069946289,-6.279259204864502,-0.139357790350914
0.307357519865036,-6.23213005065918,-6.231822490692139,-0.1497465968132019
0.32026925683021545,-6.198296546936035,-6.197976112365723,-0.1387697458267212
0.316866934299469,-6.238053798675537,-6.237736701965332,-0.1456940472126007
0.30111539363861084,-6.340323448181152,-6.340022563934326,-0.15010994672775269
0.3078884780406952,-6.296722412109375,-6.296414375305176,-0.14977727830410004
0.32216838002204895,-6.24348258972168,-6.243160247802734,-0.15205256640911102
0.3114020824432373,-6.3379926681518555,-6.337681293487549,-0.15405848622322083
0.31702035665512085,-6.221314430236816,-6.220997333526611,-0.15653206408023834
0.31838831305503845,-6.235410690307617,-6.2350921630859375,-0.1427670121192932
0.31357118487358093,-6.312648773193359,-6.312335014343262,-0.1478809118270874
0.31520700454711914,-6.238572120666504,-6.238256931304932,-0.15486064553260803
0.3140941560268402,-6.184597015380859,-6.1842827796936035,-0.15231052041053772
0.3106395900249481,-6.136632919311523,-6.136322498321533,-0.14572331309318542
0.2962047755718231,-6.169414520263672,-6.169118404388428,-0.16135047376155853
0.3112889528274536,-6.095381736755371,-6.0950703620910645,-0.15809695422649384
0.31423234939575195,-6.134253025054932,-6.133938789367676,-0.15656062960624695
0.32552599906921387,-6.15602970123291,-6.155704021453857,-0.14729619026184082
0.3022955656051636,-6.1422624588012695,-6.141960144042969,-0.14260724186897278
0.3113463521003723,-6.199864387512207,-6.1995530128479,-0.15295910835266113
0.31015315651893616,-6.204504013061523,-6.204194068908691,-0.15810462832450867
0.3198501765727997,-6.212135314941406,-6.211815357208252,-0.1293388307094574
0.3144470155239105,-6.216558456420898,-6.216244220733643,-0.14185339212417603
0.2973896861076355,-6.158738136291504,-6.158440589904785,-0.14253273606300354
0.30167123675346375,-6.150959014892578,-6.1506571769714355,-0.1416434794664383
0.29918497800827026,-6.197813510894775,-6.197514533996582,-0.15591293573379517
0.3176536560058594,-6.248781681060791,-6.248464107513428,-0.14381761848926544
0.2970522344112396,-6.126054763793945,-6.125757694244385,-0.15172021090984344
0.30591869354248047,-6.146883010864258,-6.146576881408691,-0.142597496509552
0.3010997772216797,-6.1186370849609375,-6.118336200714111,-0.13464152812957764
0.3050374984741211,-6.119533061981201,-6.119227886199951,-0.1596999317407608
