MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.22791717946529388,-5.62188720703125,-5.507928848266602,-0.1591329574584961
0.24367299675941467,-5.629770278930664,-5.507933616638184,-0.1608160436153412
0.23985788226127625,-5.504672050476074,-5.3847432136535645,-0.15857192873954773
0.2535669803619385,-5.531134605407715,-5.404351234436035,-0.1591329574584961
0.2494092881679535,-5.48675537109375,-5.362050533294678,-0.15969398617744446
0.2372725009918213,-5.369767189025879,-5.251131057739258,-0.1574498862028122
0.2380935698747635,-5.442869186401367,-5.323822498321533,-0.1608160436153412
0.24600107967853546,-5.274501323699951,-5.151500701904297,-0.1591329574584961
0.23767751455307007,-5.369769096374512,-5.250930309295654,-0.1608160436153412
0.24295923113822937,-5.536735534667969,-5.415256023406982,-0.1574499011039734
0.22885069251060486,-5.494359970092773,-5.379934787750244,-0.15969398617744446
0.240113765001297,-5.725338935852051,-5.605281829833984,-0.16193810105323792
0.22506147623062134,-5.770097732543945,-5.657567024230957,-0.16025501489639282
0.20844033360481262,-5.863595008850098,-5.759374618530273,-0.16025501489639282
0.23481258749961853,-5.782144546508789,-5.664738178253174,-0.15801091492176056
0.24555711448192596,-5.825802326202393,-5.703023910522461,-0.1608160436153412
0.22359131276607513,-5.604170799255371,-5.492375373840332,-0.15801091492176056
0.21812704205513,-5.585489273071289,-5.476425647735596,-0.1591329723596573
0.22506605088710785,-5.275936603546143,-5.163403511047363,-0.1591329574584961
0.22259320318698883,-5.189455986022949,-5.078159332275391,-0.16137705743312836
0.22820840775966644,-5.035599708557129,-4.92149543762207,-0.15857192873954773
0.22782811522483826,-5.124729633331299,-5.010815620422363,-0.16025501489639282
0.20874570310115814,-5.150891304016113,-5.046518325805664,-0.16025501489639282
0.2228081375360489,-5.127276420593262,-5.015872478485107,-0.1608160436153412
0.23093339800834656,-5.178280830383301,-5.062814235687256,-0.15969398617744446
0.21988719701766968,-5.235559463500977,-5.125616073608398,-0.1591329723596573
0.24078060686588287,-5.381387233734131,-5.2609968185424805,-0.16025501489639282
0.22858886420726776,-5.39534854888916,-5.2810540199279785,-0.16137707233428955
0.20455725491046906,-5.398770332336426,-5.296491622924805,-0.16474321484565735
0.24108603596687317,-5.317277431488037,-5.196734428405762,-0.16137705743312836
